# ts rotation(deg) translation(m)
851.866 1.87891 0.471919
851.866 1.98897 0.715318
851.866 2.05865 1.00645
851.866 2.11574 1.31798
852.216 1.69201 0.786551
852.216 1.63822 0.508256
852.216 1.6613 0.346114
852.216 1.65921 0.451325
852.216 1.58764 0.716247
852.216 1.58369 1.01626
852.216 1.49531 1.33926
852.566 1.99086 0.769641
852.566 1.98765 0.485281
852.566 1.91672 0.307514
852.566 1.93815 0.417383
852.566 1.87687 0.685745
852.566 1.91903 0.992728
852.566 1.90764 1.31504
852.915 2.52566 0.753818
852.915 2.35956 0.462217
852.915 2.28901 0.278552
852.915 2.2402 0.399284
852.915 2.30598 0.681814
852.915 2.22586 0.997686
852.915 2.29738 1.32183
853.265 2.25334 0.752042
853.265 2.46671 0.464726
853.265 2.52552 0.280576
853.265 2.88107 0.392953
853.265 3.11737 0.671573
853.265 3.15954 0.984184
853.265 3.25944 1.30807
853.616 2.69644 0.768541
853.616 2.72758 0.478135
853.616 2.7217 0.294972
853.616 2.70675 0.414283
853.616 2.71225 0.689923
853.616 2.68377 1.0056
853.915 2.73844 0.775189
853.915 2.71184 0.491978
853.915 2.7145 0.324171
853.915 2.69373 0.438386
853.915 2.62031 0.710601
853.915 2.68732 1.01502
853.915 2.69608 1.33406
854.265 2.7126 0.789537
854.265 2.76465 0.527155
854.265 2.7001 0.386451
854.265 2.78483 0.491325
854.265 2.75013 0.737531
854.265 2.85737 1.03207
854.265 2.90762 1.33763
854.615 2.73368 0.827272
854.615 2.7363 0.591383
854.615 2.69821 0.466789
854.615 2.77786 0.550829
854.615 2.74968 0.767921
854.615 2.78 1.04232
854.615 2.81234 1.33726
854.965 2.65328 0.84651
854.965 2.69005 0.642294
854.965 2.70767 0.55422
854.965 2.73328 0.637407
854.965 2.73441 0.83806
854.965 2.74549 1.0973
854.965 2.80344 1.3758
855.315 2.62779 0.913328
855.315 2.59839 0.722764
855.315 2.62899 0.643052
855.315 2.51294 0.706256
855.315 2.57125 0.894537
855.315 2.44082 1.13996
855.315 2.3893 1.415
855.665 2.64746 0.977761
855.665 2.62497 0.806823
855.665 2.62707 0.73655
855.665 2.59517 0.798361
855.665 2.64679 0.965634
855.665 2.70978 1.1956
855.665 2.66569 1.45984
856.016 2.66248 1.03921
856.016 2.57755 0.882363
856.016 2.63654 0.829789
856.016 2.65744 0.884909
856.016 2.71221 1.03977
856.016 2.8098 1.25529
856.016 2.97803 1.50548
856.365 3.25332 1.12987
856.365 2.97152 0.980551
856.365 2.81455 0.916261
856.365 2.78975 0.960706
856.365 2.92582 1.09657
856.365 2.97076 1.29257
856.365 3.03815 1.52502
856.715 2.1684 1.17335
856.715 2.43969 1.05215
856.715 2.74376 1.00288
856.715 2.85192 1.03553
856.715 3.12456 1.15902
856.715 3.11843 1.33343
856.715 3.22455 1.5511
857.065 2.611 1.22961
857.065 2.60288 1.11679
857.065 2.61645 1.08687
857.065 2.4578 1.11964
857.065 2.4373 1.24477
857.065 2.11186 1.41138
857.065 2.18024 1.62325
857.415 2.87008 1.30024
857.415 2.73661 1.1996
857.415 2.64506 1.16933
857.415 2.50521 1.20721
857.415 2.65952 1.32322
857.415 2.54109 1.47103
857.415 2.74954 1.66684
857.765 2.58856 1.36461
857.765 2.56796 1.27134
857.765 2.78783 1.25581
857.765 2.72786 1.28382
857.765 2.92476 1.39205
857.765 2.66729 1.53494
857.765 2.66222 1.71798
858.165 3.11812 1.59559
858.165 3.05475 1.47011
858.165 3.29088 1.39512
858.165 3.31041 1.37282
858.165 3.29227 1.40698
858.165 3.26431 1.5005
858.165 3.00596 1.62501
858.165 3.30431 1.78432
858.565 3.27017 1.64642
858.565 3.50911 1.54908
858.565 3.62228 1.48934
858.565 3.51799 1.46572
858.565 3.62445 1.50337
858.565 3.54964 1.57287
858.565 3.68766 1.68059
858.565 3.75868 1.82006
858.565 3.60726 1.97379
859.015 3.76326 1.70975
859.015 3.6175 1.62819
859.015 3.71294 1.59274
859.015 3.72766 1.58695
859.015 3.723 1.61304
859.015 3.90827 1.67722
859.015 3.78903 1.76442
859.015 3.81089 1.87382
859.015 3.8281 2.00319
859.515 4.12183 1.88198
859.515 4.31617 1.80787
859.515 4.053 1.74958
859.515 4.04228 1.72674
859.515 4.01839 1.72263
859.515 3.89947 1.74575
859.515 3.91768 1.79603
859.515 3.76088 1.86054
859.515 4.08426 1.94701
859.515 4.14019 2.03909
859.515 4.19659 2.14577
860.065 3.69021 1.92385
860.065 3.43568 1.87713
860.065 3.73825 1.85798
860.065 3.78597 1.83845
860.065 3.92628 1.84873
860.065 4.04022 1.86557
860.065 4.02272 1.89252
860.065 4.09293 1.94178
860.065 4.04667 2.00115
860.065 4.21971 2.08563
860.065 4.52157 2.17733
860.664 5.40238 2.06075
860.664 5.0585 2.02357
860.664 4.80887 1.99468
860.664 4.70302 1.98513
860.664 4.46994 1.98492
860.664 4.2336 1.99625
860.664 4.23543 2.01797
860.664 4.51921 2.05554
860.664 4.99324 2.1021
860.664 5.39027 2.15779
860.664 6.02155 2.22373
860.664 6.72998 2.29139
860.664 7.52056 2.37434
861.315 6.97338 2.14779
861.315 6.16138 2.11353
861.315 5.56655 2.10456
861.315 4.81857 2.08302
861.315 4.45893 2.10438
861.315 4.21525 2.13052
861.315 4.13774 2.16133
861.315 4.3889 2.19991
861.315 4.84065 2.24534
861.315 5.56007 2.30822
861.315 6.39523 2.37303
861.315 7.43732 2.44947
861.315 8.54569 2.52755
861.965 8.4414 2.293
861.965 7.39413 2.26287
861.965 6.47053 2.2457
861.965 5.56675 2.23348
861.965 4.8035 2.24246
861.965 4.3112 2.2584
861.965 4.14418 2.28303
861.965 4.60304 2.32292
861.965 5.44214 2.37111
861.965 6.4992 2.43808
861.965 7.63988 2.50834
861.965 8.93501 2.58299
862.515 7.41132 2.36452
862.515 6.25633 2.34969
862.515 5.25494 2.33684
862.515 4.65698 2.33844
862.515 4.32655 2.35084
862.515 4.53182 2.37901
862.515 5.01145 2.41593
862.515 5.826 2.46475
862.515 6.70583 2.53774
862.515 7.75647 2.61157
862.515 8.92706 2.70348
863.115 8.30285 2.48884
863.115 7.21891 2.44672
863.115 6.25272 2.42586
863.115 5.35334 2.41698
863.115 4.6565 2.41859
863.115 4.2756 2.43076
863.115 4.34069 2.45025
863.115 4.73958 2.49526
863.115 5.23548 2.54204
863.115 6.01196 2.6058
863.115 6.86275 2.68994
863.115 7.66286 2.78734
863.664 6.17767 2.52923
863.664 5.45841 2.49723
863.664 4.84045 2.47346
863.664 4.49999 2.46759
863.664 4.32288 2.47878
863.664 4.27912 2.51007
863.664 4.34166 2.55821
863.664 4.54428 2.61481
863.664 4.92884 2.69601
863.664 5.24483 2.78968
864.164 4.72127 2.59155
864.164 4.46307 2.54657
864.164 4.28977 2.51567
864.164 4.24991 2.50955
864.164 4.24846 2.5149
864.164 4.38369 2.54603
864.164 4.44906 2.60459
864.164 4.54533 2.67651
864.164 4.59611 2.76831
864.164 4.64951 2.87978
864.614 4.63904 2.56976
864.614 4.55022 2.54302
864.614 4.40048 2.53521
864.614 4.30907 2.54846
864.614 4.20369 2.58585
864.614 4.2016 2.64123
864.614 4.14834 2.72681
864.614 4.0624 2.82283
865.015 4.48998 2.62898
865.015 4.42542 2.58847
865.015 4.39325 2.57434
865.015 4.33088 2.58726
865.015 4.2813 2.62483
865.015 4.18906 2.68805
865.015 4.10865 2.77791
865.015 4.08296 2.88319
865.415 4.57231 2.67826
865.415 4.53028 2.62368
865.415 4.51029 2.60952
865.415 4.44909 2.61617
865.415 4.49505 2.65807
865.415 4.50618 2.72671
865.415 4.50403 2.82234
865.415 4.45762 2.93623
865.814 4.54871 2.7225
865.814 4.54721 2.6726
865.814 4.59274 2.65642
865.814 4.51667 2.66508
865.814 4.60944 2.70276
865.814 4.62969 2.77921
865.814 4.72723 2.86916
865.814 4.86477 3.00793
866.164 4.41383 2.71105
866.164 4.54349 2.7064
866.164 4.57933 2.71232
866.164 4.72959 2.75298
866.164 4.87738 2.83944
866.164 4.89893 2.93234
866.164 5.06391 3.0794
866.515 4.46119 2.77508
866.515 4.62198 2.77281
866.515 4.65719 2.77594
866.515 4.86541 2.81851
866.515 5.18808 2.91964
866.515 5.16929 3.01126
866.515 5.39529 3.16581
866.864 4.93906 2.85995
866.864 4.9236 2.83968
866.864 4.80717 2.85588
866.864 4.76014 2.89331
866.864 4.92562 2.99015
866.864 4.94712 3.10022
866.864 5.00402 3.24145
867.214 4.52692 2.94467
867.214 4.57639 2.91139
867.214 4.73933 2.94309
867.214 4.671 2.97377
867.214 4.7527 3.06451
867.214 4.68202 3.18354
867.214 4.72026 3.32373
867.564 4.90527 3.05463
867.564 4.81924 3.02011
867.564 4.85734 3.04515
867.564 4.83229 3.09313
867.564 4.80757 3.1744
867.564 4.77008 3.28624
867.864 5.01182 3.14033
867.864 4.8637 3.11411
867.864 4.82956 3.12971
867.864 4.69891 3.1728
867.864 4.77696 3.26754
867.864 4.95485 3.3794
867.864 5.01778 3.51258
868.214 4.99342 3.25269
868.214 4.76782 3.21041
868.214 4.79619 3.23538
868.214 4.64142 3.27161
868.214 4.44704 3.35514
868.214 4.2749 3.47084
868.514 4.50839 3.32259
868.514 4.48481 3.30887
868.514 4.69682 3.33268
868.514 4.82075 3.37853
868.514 4.88555 3.45868
868.514 4.89943 3.56904
868.814 4.84337 3.44714
868.814 4.79467 3.42357
868.814 4.62012 3.42995
868.814 4.42696 3.48121
868.814 4.23646 3.55839
868.814 4.10944 3.67561
869.114 4.57382 3.52474
869.114 4.59132 3.50784
869.114 4.60288 3.5168
869.114 4.576 3.56151
869.114 4.54716 3.63307
869.114 4.59364 3.73368
869.414 4.56441 3.60955
869.414 4.5394 3.57749
869.414 4.54949 3.58915
869.414 4.45194 3.6239
869.414 4.39579 3.70633
869.414 4.2255 3.7983
869.714 4.76545 3.68006
869.714 4.71025 3.65714
869.714 4.58044 3.66735
869.714 4.52224 3.70205
869.714 4.58658 3.77484
869.714 4.50214 3.86127
869.714 4.52821 3.98374
870.064 4.56465 3.75904
870.064 4.57756 3.74556
870.064 4.63231 3.75567
870.064 4.68444 3.79844
870.064 4.66345 3.85832
870.064 4.74382 3.95353
870.064 4.7891 4.06357
870.414 4.79166 3.86454
870.414 4.74103 3.85194
870.414 4.68296 3.86013
870.414 4.54882 3.90376
870.414 4.3904 3.95964
870.414 4.42896 4.04737
870.414 4.34857 4.15053
870.764 4.78046 3.9375
870.764 4.7337 3.92789
870.764 4.72473 3.94433
870.764 4.72714 3.98017
870.764 4.66718 4.0347
870.764 4.69499 4.10651
870.764 4.72218 4.20178
871.114 4.81199 4.03552
871.114 4.81531 4.03464
871.114 4.82966 4.04623
871.114 4.90005 4.07856
871.114 4.97118 4.134
871.114 4.95891 4.20212
871.114 4.93233 4.2931
871.513 4.91664 4.15472
871.513 4.95137 4.13868
871.513 4.96539 4.1419
871.513 4.94301 4.15512
871.513 5.00386 4.18672
871.513 5.06943 4.2294
871.513 5.1462 4.2913
871.513 5.18333 4.36548
871.513 5.19146 4.45161
871.964 5.24706 4.26553
871.964 5.27659 4.25671
871.964 5.27108 4.26489
871.964 5.19802 4.27606
871.964 5.17945 4.3107
871.964 5.08679 4.34402
871.964 5.04679 4.39864
871.964 4.88853 4.45319
871.964 5.29956 4.52528
872.464 4.82174 4.37553
872.464 4.97246 4.3566
872.464 5.0624 4.3682
872.464 4.87473 4.36319
872.464 4.87001 4.38056
872.464 4.86642 4.40537
872.464 4.8291 4.43378
872.464 4.75501 4.47516
872.464 4.66679 4.5144
872.464 4.6808 4.56474
872.464 4.57261 4.63591
873.013 6.06884 4.49849
873.013 6.00671 4.51158
873.013 5.29227 4.49014
873.013 5.12422 4.50265
873.013 4.88055 4.50823
873.013 4.76759 4.51665
873.013 4.86751 4.55097
873.013 4.83048 4.57185
873.013 5.07807 4.61705
873.013 5.23085 4.65578
873.013 5.3919 4.69485
873.013 5.74573 4.75278
873.663 5.73987 4.60798
873.663 5.44541 4.59844
873.663 5.0895 4.59009
873.663 4.90014 4.57607
873.663 4.90373 4.59027
873.663 4.8314 4.58041
873.663 5.00032 4.59268
873.663 5.14177 4.60051
873.663 5.30621 4.6165
873.663 5.60113 4.65275
873.663 5.97366 4.676
873.663 6.6165 4.72503
873.663 7.27039 4.7569
874.363 8.62001 4.70504
874.363 7.66254 4.68311
874.363 6.7336 4.65478
874.363 5.92139 4.64318
874.363 5.2116 4.62193
874.363 4.76176 4.60905
874.363 4.64313 4.60569
874.363 4.79853 4.60199
874.363 5.23308 4.61039
874.363 5.8338 4.61618
874.363 6.66721 4.62743
874.363 7.68418 4.64197
874.363 8.94162 4.65632
874.913 8.22182 4.67627
874.913 7.06546 4.64555
874.913 6.00544 4.62169
874.913 5.05515 4.61088
874.913 4.58703 4.58954
874.913 4.49083 4.58932
874.913 4.84842 4.5862
874.913 5.5715 4.59093
874.913 6.62106 4.60091
874.913 7.99563 4.60266
875.413 8.71696 4.6677
875.413 7.22143 4.61748
875.413 5.90083 4.57931
875.413 4.87609 4.54652
875.413 4.41701 4.51664
875.413 4.45232 4.49985
875.413 5.1067 4.48651
875.413 6.05916 4.48927
875.413 7.18569 4.48838
875.413 8.6192 4.48758
875.863 6.88996 4.55478
875.863 5.76625 4.5039
875.863 4.70303 4.47044
875.863 4.27538 4.42645
875.863 4.13661 4.40702
875.863 4.76072 4.3778
875.863 5.36556 4.38499
875.863 6.30231 4.37206
875.863 7.44349 4.37572
876.363 6.7163 4.50185
876.363 5.71663 4.44633
876.363 4.98921 4.38583
876.363 4.20873 4.34303
876.363 3.96407 4.29571
876.363 3.57827 4.27444
876.363 3.86786 4.23833
876.363 4.2245 4.2312
876.363 4.77234 4.22331
876.363 5.38094 4.22807
876.812 4.02076 4.37295
876.812 4.01125 4.2818
876.812 3.91123 4.23447
876.812 3.74295 4.19248
876.812 4.16048 4.13602
876.812 3.86901 4.13905
876.812 4.16084 4.11394
876.812 4.06898 4.13274
876.812 4.26162 4.14576
877.263 4.48368 4.22187
877.263 4.2178 4.15665
877.263 4.4356 4.06516
877.263 4.25708 4.0227
877.263 4.29446 3.97227
877.263 4.31714 3.95449
877.263 4.22646 3.95614
877.263 4.47131 3.95204
877.663 3.51465 4.1655
877.663 3.77123 4.06373
877.663 3.85693 3.99364
877.663 3.76546 3.9321
877.663 3.8948 3.88298
877.663 3.88028 3.86266
877.663 3.96749 3.85903
877.663 4.0025 3.87269
878.062 3.45075 4.06627
878.062 3.61116 3.95079
878.062 3.46649 3.87628
878.062 3.5526 3.79579
878.062 3.52967 3.75851
878.062 3.54345 3.72358
878.062 3.58809 3.72668
878.062 3.407 3.74692
878.412 3.87287 3.82006
878.412 3.73622 3.72669
878.412 3.84903 3.64814
878.412 3.83133 3.60195
878.412 3.89576 3.57213
878.412 3.83757 3.58234
878.412 4.02216 3.59799
878.762 4.10327 3.7036
878.762 4.24073 3.57915
878.762 4.22814 3.51131
878.762 4.29667 3.44683
878.762 4.42907 3.42401
878.762 4.48522 3.42871
878.762 4.61648 3.461
879.112 3.98359 3.58092
879.112 4.02567 3.45716
879.112 4.05673 3.37908
879.112 4.07283 3.31495
879.112 4.10034 3.28968
879.112 4.0893 3.29873
879.412 3.73502 3.48255
879.412 3.66602 3.36713
879.412 3.63526 3.27417
879.412 3.7539 3.20735
879.412 3.61675 3.19213
879.412 3.62195 3.19847
879.712 3.68917 3.34732
879.712 3.65545 3.215
879.712 3.67019 3.12017
879.712 3.49061 3.05918
879.712 3.45361 3.04155
879.712 3.45183 3.05611
880.012 3.73097 3.24505
880.012 3.78975 3.1034
880.012 3.69429 3.01046
880.012 3.74463 2.93525
880.012 3.71088 2.92497
880.012 3.72289 2.94384
880.312 3.83443 3.12638
880.312 3.85436 2.97872
880.312 3.90158 2.87574
880.312 3.84264 2.80782
880.312 3.86605 2.78835
880.312 3.86775 2.81009
880.612 3.72189 3.02412
880.612 3.81978 2.87009
880.612 3.79787 2.76862
880.612 3.93742 2.69446
880.612 4.00231 2.6805
880.612 4.08177 2.70237
880.912 3.61031 2.91462
880.912 3.48749 2.77153
880.912 3.48203 2.6481
880.912 3.41004 2.59731
880.912 3.36182 2.57011
880.912 3.40883 2.60924
881.212 3.45808 2.80556
881.212 3.43087 2.63976
881.212 3.35122 2.51647
881.212 3.29773 2.45719
881.212 3.3487 2.43495
881.212 3.28319 2.48431
881.512 3.51699 2.68061
881.512 3.504 2.51948
881.512 3.37135 2.40781
881.512 3.36242 2.33338
881.512 3.2633 2.32797
881.512 3.2301 2.37371
881.812 3.6381 2.57808
881.812 3.56069 2.4069
881.812 3.48455 2.29173
881.812 3.47513 2.2167
881.812 3.49026 2.20555
881.812 3.43905 2.2596
882.112 3.418 2.48828
882.112 3.34146 2.31299
882.112 3.31445 2.18548
882.112 3.25088 2.11864
882.112 3.18682 2.11102
882.112 3.3346 2.16196
882.412 3.15508 2.39823
882.412 3.23492 2.20776
882.412 3.22007 2.07685
882.412 3.17724 2.00717
882.412 3.24919 1.99512
882.412 3.23611 2.06001
882.712 3.33457 2.27933
882.712 3.23564 2.10807
882.712 3.10912 1.97638
882.712 3.16927 1.90115
882.712 2.98484 1.90878
882.712 3.07184 1.96442
883.012 3.18222 2.18715
883.012 3.1882 1.99269
883.012 3.13814 1.86312
883.012 3.08341 1.78806
883.012 3.06252 1.79913
883.012 2.93009 1.87451
883.312 3.2796 2.10148
883.312 3.33829 1.90687
883.312 3.07793 1.77542
883.312 3.33665 1.68758
883.312 3.05486 1.70637
883.312 3.26279 1.77531
883.612 3.05044 2.03441
883.612 2.85823 1.84234
883.612 2.81051 1.68554
883.612 2.7337 1.61416
883.612 2.65681 1.61327
883.612 2.76152 1.69059
883.912 2.86768 1.92685
883.912 2.95844 1.73027
883.912 2.93294 1.57554
883.912 2.87638 1.50273
883.912 2.89873 1.51448
883.912 2.91348 1.61533
884.212 3.19088 1.84341
884.212 3.09785 1.64164
884.212 2.94841 1.49589
884.212 2.90186 1.42225
884.212 2.85653 1.44051
884.212 2.85264 1.53909
884.512 1.66302 1.76311
884.512 2.27635 1.51704
884.512 2.6201 1.37587
884.512 2.98682 1.28817
884.512 3.04652 1.32117
884.512 2.66446 1.44449
884.812 3.71537 1.69425
884.812 3.21772 1.49636
884.812 3.0554 1.33483
884.812 3.02336 1.26204
884.812 3.05954 1.28058
884.812 3.42937 1.39564
885.112 2.96552 1.64313
885.112 2.91507 1.4103
885.112 2.86459 1.24875
885.112 2.66557 1.17693
885.112 2.49458 1.20226
885.112 2.5507 1.31198
885.412 2.79653 1.54435
885.412 2.74004 1.31761
885.412 2.63518 1.16054
885.412 2.60776 1.09116
885.412 2.79476 1.1248
885.412 2.86678 1.27073
885.712 2.09054 1.5181
885.712 2.14551 1.28954
885.712 2.42691 1.08894
885.712 2.55171 1.01547
885.712 2.61521 1.04047
885.712 2.73453 1.184
886.012 2.65259 1.40063
886.012 2.62673 1.16614
886.012 2.49713 0.993817
886.012 2.12529 0.938458
886.012 2.04021 0.973925
886.012 1.92101 1.13868
886.312 2.55506 1.34096
886.312 2.5267 1.10598
886.312 2.43879 0.925999
886.312 2.63693 0.845639
886.312 2.65559 0.907345
886.312 2.65086 1.07164
886.312 2.64104 1.30671
886.662 2.7876 1.26574
886.662 2.76927 1.02802
886.662 2.60047 0.859492
886.662 2.59925 0.785457
886.662 2.51858 0.850803
886.662 2.61656 1.0195
886.662 2.69978 1.25548
887.012 2.42618 1.20505
887.012 2.52394 0.96186
887.012 2.57443 0.782208
887.012 2.52313 0.717715
887.012 2.53418 0.783962
887.012 2.46333 0.959358
887.012 2.37573 1.19193
887.362 2.71124 1.12361
887.362 2.66332 0.887307
887.362 2.62775 0.715083
887.362 2.66273 0.64627
887.362 2.63679 0.731239
887.362 2.75156 0.911875
887.362 2.80377 1.14894
887.712 2.52662 1.06443
887.712 2.65055 0.823812
887.712 2.67318 0.645779
887.712 2.78159 0.580137
887.712 2.81618 0.66384
887.712 2.74371 0.850453
887.712 2.89981 1.08262
888.062 2.49856 0.994318
888.062 2.53916 0.755153
888.062 2.58698 0.575747
888.062 2.47056 0.520862
888.062 2.66763 0.604707
888.062 2.50317 0.803271
888.062 2.57561 1.03461
888.411 2.37591 0.934538
888.411 2.34799 0.70395
888.411 2.4596 0.52095
888.411 2.33169 0.46936
888.411 2.43209 0.554278
888.411 2.36129 0.744708
888.411 2.32097 0.973361
888.812 2.33024 1.10383
888.812 2.21246 0.868274
888.812 2.32984 0.633813
888.812 2.45453 0.465914
888.812 2.49807 0.405863
888.812 2.65053 0.501669
888.812 2.56052 0.689787
888.812 2.78205 0.908526
889.211 2.62943 1.00869
889.211 2.68539 0.772878
889.211 2.82663 0.56462
889.211 2.66629 0.40491
889.211 2.75006 0.343755
889.211 2.65238 0.434648
889.211 2.69624 0.604253
889.211 2.64759 0.801616
889.211 2.57432 1.01228
889.662 2.31022 0.880774
889.662 2.29131 0.681176
889.662 2.34721 0.497552
889.662 2.42841 0.359563
889.662 2.40444 0.320255
889.662 2.46151 0.397871
889.662 2.42679 0.548066
889.662 2.41302 0.722449
889.662 2.44154 0.905737
889.662 2.60133 1.09559
890.212 2.59114 0.921049
890.212 2.53629 0.746211
890.212 2.41679 0.585005
890.212 2.30399 0.438491
890.212 2.30511 0.326398
890.212 2.33248 0.283304
890.212 2.40373 0.333125
890.212 2.53222 0.44253
890.212 2.74431 0.57974
890.212 2.83601 0.718997
890.212 2.82389 0.861204
890.212 2.82366 0.999727
890.911 2.62545 0.933773
890.911 2.49923 0.801346
890.911 2.43474 0.675437
890.911 2.37188 0.557197
890.911 2.34625 0.447341
890.911 2.38478 0.35627
890.911 2.19943 0.298801
890.911 1.86924 0.278614
890.911 1.56652 0.300146
890.911 1.478 0.352877
890.911 1.47474 0.427652
890.911 1.58527 0.514165
890.911 1.73037 0.604846
890.911 1.79439 0.696996
890.911 1.883 0.790332
890.911 1.91876 0.878826
890.911 1.91898 0.970135
890.911 1.85261 1.0562
891.962 1.98112 0.986284
891.962 1.89278 0.900079
891.962 1.86519 0.812826
891.962 1.87026 0.726214
891.962 2.0166 0.639096
891.962 2.07073 0.557577
891.962 2.10655 0.480877
891.962 2.10592 0.411957
891.962 1.99846 0.353214
891.962 1.9946 0.308036
891.962 1.99372 0.287918
891.962 2.16661 0.296028
891.962 2.46875 0.332152
891.962 2.77433 0.387118
891.962 3.02751 0.452008
891.962 3.19062 0.521241
891.962 3.37538 0.599474
891.962 3.65622 0.679631
891.962 3.94756 0.762509
891.962 4.07289 0.842404
891.962 4.17338 0.923316
891.962 4.26624 1.00053
893.111 6.16622 1.13125
893.111 5.78408 1.04735
893.111 5.44445 0.959336
893.111 5.11506 0.870471
893.111 4.75761 0.786745
893.111 4.39456 0.704109
893.111 3.93376 0.628739
893.111 3.41621 0.55735
893.111 2.85366 0.489605
893.111 2.32652 0.428203
893.111 1.94753 0.370252
893.111 1.82782 0.326039
893.111 2.08773 0.300929
893.111 2.62317 0.307323
893.111 3.31798 0.342367
893.111 4.07477 0.401743
893.111 4.82288 0.476027
893.111 5.5646 0.558115
893.111 6.34437 0.643993
893.911 8.7838 1.11013
893.911 7.75844 1.02292
893.911 6.64764 0.935913
893.911 5.46921 0.845407
893.911 4.29275 0.752538
893.911 3.1567 0.650603
893.911 2.22165 0.550056
893.911 1.74021 0.453909
893.911 1.9178 0.372145
893.911 2.72553 0.318711
893.911 3.75191 0.295717
893.911 4.97593 0.31744
893.911 6.29484 0.372747
893.911 7.67743 0.457436
894.511 7.65988 1.04735
894.511 6.41928 0.932436
894.511 5.15684 0.820536
894.511 3.85276 0.713688
894.511 2.68159 0.608919
894.511 1.98525 0.500284
894.511 2.18515 0.401703
894.511 3.0284 0.321427
894.511 4.12114 0.281199
894.511 5.30427 0.303126
894.511 6.43045 0.37285
894.511 7.55223 0.457622
894.511 8.71424 0.565538
895.161 6.4364 1.19049
895.161 5.27417 1.05672
895.161 4.15155 0.919038
895.161 3.22172 0.787869
895.161 2.49599 0.656353
895.161 2.0377 0.530012
895.161 2.29978 0.415643
895.161 3.03029 0.327379
895.161 3.99853 0.308441
895.161 4.88194 0.356739
895.161 5.73568 0.450506
895.161 6.71375 0.5775
895.161 7.77199 0.719279
