# ts rotation(%) translation(%)
541.142 0.00927912 0.00825602
541.142 0.00678058 0.00761403
541.142 0.0076004 0.00958552
541.142 0.0109476 0.0129462
541.142 0.0112094 0.0139115
541.542 0.00822713 0.0112266
541.542 0.00665967 0.00928956
541.542 0.00828254 0.00774582
541.542 0.00993936 0.00818085
541.542 0.012052 0.00866376
541.542 0.0116634 0.00904804
541.542 0.010555 0.00909485
541.542 0.0103381 0.016458
541.942 0.0110746 0.00995268
541.942 0.0116435 0.0100554
541.942 0.013137 0.00977652
541.942 0.0146046 0.00829186
541.942 0.0134228 0.00798231
541.942 0.0129426 0.00829364
541.942 0.0106689 0.00925444
541.942 0.0129247 0.00990436
542.342 0.0144986 0.00913966
542.342 0.0166315 0.00885023
542.342 0.0208926 0.00774299
542.342 0.018335 0.00735207
542.342 0.0173535 0.00739293
542.342 0.0186717 0.00861786
542.342 0.0204654 0.00883054
542.342 0.0272973 0.00935243
542.742 0.0314752 0.0100312
542.742 0.0291283 0.00710025
542.742 0.0204531 0.00642862
542.742 0.0135497 0.00669342
542.742 0.0212491 0.00726341
542.742 0.0332019 0.00939007
542.742 0.0435677 0.0114942
542.742 0.0479589 0.0123543
543.141 0.036144 0.00831888
543.141 0.0265506 0.0076996
543.141 0.0209871 0.00702175
543.141 0.0240458 0.00692727
543.141 0.0393798 0.00758253
543.141 0.0448071 0.0104848
543.141 0.0406028 0.0137205
543.141 0.0259291 0.0141432
543.542 0.0107857 0.0102333
543.542 0.0153624 0.00946281
543.542 0.0310045 0.0090779
543.542 0.0453248 0.00910514
543.542 0.0443121 0.0104623
543.542 0.0292475 0.0112007
543.542 0.0155668 0.0116834
543.542 0.0119415 0.0123392
543.942 0.0220023 0.0107825
543.942 0.0351244 0.0104911
543.942 0.0477748 0.0106057
543.942 0.030932 0.00922134
543.942 0.0196722 0.0090755
543.942 0.0131808 0.0105075
543.942 0.0125052 0.0114345
543.942 0.0181161 0.0128711
544.342 0.0213742 0.0114572
544.342 0.0279426 0.0112432
544.342 0.0205258 0.0101042
544.342 0.0190585 0.00944988
544.342 0.0133459 0.00902737
544.342 0.0105912 0.0102495
544.342 0.0104946 0.011344
544.342 0.0106316 0.0123204
544.742 0.0148502 0.011892
544.742 0.0170614 0.0112819
544.742 0.0135795 0.0110142
544.742 0.0132554 0.0100906
544.742 0.0108275 0.00987964
544.742 0.0100802 0.0114577
544.742 0.00945101 0.0118341
544.742 0.00961196 0.0129835
544.742 0.0100504 0.0143634
545.192 0.0102532 0.011181
545.192 0.0127411 0.0116842
545.192 0.0100761 0.0109061
545.192 0.0113568 0.0103894
545.192 0.01112 0.0102891
545.192 0.0118875 0.0103174
545.192 0.0100993 0.0113719
545.192 0.00985595 0.013134
545.192 0.00947619 0.0145062
545.641 0.0127763 0.012261
545.641 0.0137489 0.012268
545.641 0.0121228 0.0110188
545.641 0.0100551 0.0100188
545.641 0.00887747 0.00942936
545.641 0.00876159 0.0102342
545.641 0.00926576 0.011534
545.641 0.0105298 0.0135443
545.641 0.0126332 0.0146515
546.091 0.0134001 0.0122282
546.091 0.0130823 0.012114
546.091 0.0106906 0.0107559
546.091 0.0101412 0.00942352
546.091 0.0106886 0.00905139
546.091 0.00985037 0.0110631
546.091 0.0107626 0.0121858
546.091 0.012292 0.0134683
546.091 0.0110884 0.0151526
546.591 0.0111716 0.0127518
546.591 0.0104088 0.0123919
546.591 0.0105132 0.0123184
546.591 0.00988141 0.011747
546.591 0.0101219 0.0106568
546.591 0.0106449 0.00978704
546.591 0.0106854 0.0105397
546.591 0.0112141 0.0113434
546.591 0.010977 0.0124177
546.591 0.010358 0.0137439
546.591 0.0102485 0.0153496
547.141 0.00986614 0.0114616
547.141 0.00899643 0.01115
547.141 0.00854969 0.0115942
547.141 0.0109282 0.0106046
547.141 0.0113417 0.0102546
547.141 0.0109825 0.0101071
547.141 0.0110901 0.0109469
547.141 0.011439 0.0112638
547.141 0.0101867 0.0120183
547.141 0.0105768 0.0132354
547.141 0.0110263 0.0149898
547.741 0.0110167 0.0104438
547.741 0.0112608 0.0104334
547.741 0.012048 0.0105023
547.741 0.0146447 0.0112169
547.741 0.0186844 0.0101961
547.741 0.0173437 0.0102718
547.741 0.0163358 0.0103697
547.741 0.0145176 0.0110055
547.741 0.0122588 0.011139
547.741 0.0122349 0.0120822
547.741 0.012735 0.012731
547.741 0.016789 0.0134273
547.741 0.0192946 0.0149506
548.441 0.0140778 0.0145937
548.441 0.0168514 0.0138602
548.441 0.0194863 0.0127063
548.441 0.0242616 0.0126913
548.441 0.0338152 0.00977788
548.441 0.0300023 0.00953847
548.441 0.0239472 0.00899882
548.441 0.0214881 0.010482
548.441 0.0163117 0.0108105
548.441 0.0143197 0.0125035
548.441 0.0179945 0.0142024
548.441 0.0237655 0.0177883
548.441 0.0307515 0.020949
548.441 0.0406852 0.024429
548.441 0.0477837 0.0281504
548.441 0.0587147 0.0322244
549.291 0.0287433 0.0369171
549.291 0.0315565 0.0328476
549.291 0.0583523 0.0284811
549.291 0.0497605 0.023562
549.291 0.0375888 0.0184547
549.291 0.0286416 0.0131507
549.291 0.0203371 0.0090924
549.291 0.0132145 0.00698341
549.291 0.0127874 0.0093915
549.291 0.0234655 0.0144336
549.291 0.0341094 0.0205548
549.291 0.047744 0.024902
549.291 0.0585624 0.0318337
549.291 0.0695519 0.0386093
549.291 0.0393837 0.043142
549.291 0.0363347 0.0501096
549.291 0.043275 0.0574515
549.291 0.0555059 0.0647608
550.241 0.0784389 0.0616397
550.241 0.0662601 0.0560814
550.241 0.0536106 0.048717
550.241 0.0408566 0.0415164
550.241 0.0275608 0.0331949
550.241 0.0198441 0.0253594
550.241 0.0172652 0.0174406
550.241 0.0216605 0.0100211
550.241 0.0301292 0.00878915
550.241 0.0415123 0.0144382
550.241 0.0501135 0.0222789
550.241 0.0654058 0.0303357
550.241 0.0328682 0.0333467
550.241 0.0299235 0.0438527
550.241 0.0397217 0.0536229
550.241 0.0548171 0.0638562
550.941 0.0755919 0.0628992
550.941 0.060123 0.0522051
550.941 0.0453185 0.0414268
550.941 0.0346347 0.0312026
550.941 0.0204202 0.0211317
550.941 0.0104177 0.0122309
550.941 0.0160268 0.00539442
550.941 0.0304093 0.0147002
550.941 0.0426742 0.0259748
550.941 0.0584452 0.0379392
550.941 0.074154 0.0500536
550.941 0.0895737 0.0617046
550.941 0.0568335 0.0681981
551.542 0.0795609 0.0629055
551.542 0.0647806 0.0536682
551.542 0.0487566 0.0406655
551.542 0.0329843 0.0269119
551.542 0.0213293 0.0151959
551.542 0.00893652 0.00699992
551.542 0.0144774 0.0138139
551.542 0.0295058 0.0261033
551.542 0.0444745 0.038356
551.542 0.0568857 0.049174
551.542 0.0717204 0.0614148
551.542 0.0864442 0.0741055
551.542 0.100837 0.0863108
552.191 0.0342897 0.0487826
552.191 0.0234049 0.0379602
552.191 0.0371742 0.0323034
552.191 0.0273484 0.0238858
552.191 0.0156892 0.0146047
552.191 0.00775475 0.00828512
552.191 0.0101056 0.0112193
552.191 0.0199489 0.0193427
552.191 0.0297057 0.028356
552.191 0.0388521 0.0368722
552.191 0.0480293 0.0436784
552.191 0.0549896 0.0512853
552.191 0.0635051 0.0592666
552.841 0.0192121 0.0311681
552.841 0.0280989 0.028261
552.841 0.020961 0.0213563
552.841 0.0158438 0.0159182
552.841 0.0100954 0.0117377
552.841 0.00621234 0.00818704
552.841 0.00873309 0.00891674
552.841 0.0143985 0.0138763
552.841 0.0185718 0.0188469
552.841 0.0240038 0.0243625
552.841 0.0288182 0.0283811
552.841 0.0337302 0.0334499
553.441 0.0101647 0.021389
553.441 0.010016 0.0174161
553.441 0.0127324 0.0162407
553.441 0.00939142 0.0132955
553.441 0.00717775 0.010367
553.441 0.0056993 0.00825848
553.441 0.0064319 0.00818814
553.441 0.00898795 0.0102957
553.441 0.0116696 0.0135582
553.441 0.0140963 0.0172809
553.441 0.0163231 0.0209644
553.441 0.0170266 0.0217129
553.991 0.00771403 0.0132199
553.991 0.00876377 0.0128152
553.991 0.0054814 0.0114273
553.991 0.00568599 0.0100588
553.991 0.00818263 0.0094558
553.991 0.00781803 0.00842923
553.991 0.00825953 0.00908998
553.991 0.00876802 0.0108803
553.991 0.0101776 0.0135918
553.991 0.011966 0.0166932
553.991 0.0122974 0.017285
554.541 0.00686652 0.0140463
554.541 0.00720302 0.0133067
554.541 0.00655288 0.0113844
554.541 0.00784302 0.0101263
554.541 0.00828432 0.00892116
554.541 0.00822182 0.00799557
554.541 0.00866454 0.00912179
554.541 0.00985204 0.0115571
554.541 0.011637 0.0146502
554.541 0.0123164 0.0169643
554.541 0.0138662 0.0183557
555.091 0.0110107 0.0151794
555.091 0.0116252 0.0140031
555.091 0.011646 0.0119114
555.091 0.010247 0.0113918
555.091 0.00905051 0.00933904
555.091 0.00944141 0.00823842
555.091 0.0100628 0.00938307
555.091 0.0100354 0.0117312
555.091 0.0105876 0.0142906
555.091 0.0118621 0.0171949
555.091 0.0114302 0.0183672
555.691 0.00973481 0.0147564
555.691 0.0101427 0.0139049
555.691 0.0101043 0.0128093
555.691 0.00896312 0.0118906
555.691 0.0089409 0.00978908
555.691 0.00923032 0.00787061
555.691 0.00994785 0.00843845
555.691 0.0106327 0.00878978
555.691 0.0106759 0.0104162
555.691 0.0119902 0.0125079
555.691 0.0126656 0.0125018
555.691 0.0126212 0.0141883
555.691 0.0117837 0.0159833
556.341 0.0155822 0.0137423
556.341 0.0150138 0.014338
556.341 0.0157973 0.0124849
556.341 0.0149676 0.0105172
556.341 0.0139818 0.0103229
556.341 0.0135513 0.00888917
556.341 0.0124442 0.00884203
556.341 0.0106372 0.00744689
556.341 0.0115841 0.00744721
556.341 0.0114473 0.00750309
556.341 0.0114846 0.00844592
556.341 0.0132867 0.00981169
556.341 0.0147 0.0109477
556.341 0.0176295 0.0129717
557.091 0.0326889 0.0251121
557.091 0.0298396 0.0238608
557.091 0.0284784 0.0179371
557.091 0.0256247 0.0161727
557.091 0.0203267 0.0123299
557.091 0.0177636 0.0112131
557.091 0.0161965 0.00925775
557.091 0.0144509 0.00947554
557.091 0.0159634 0.00970218
557.091 0.0173668 0.0117216
557.091 0.0190249 0.0138127
557.091 0.022719 0.0170431
557.091 0.0251055 0.0205771
557.091 0.0326984 0.0257068
557.091 0.0358121 0.0299414
557.091 0.040974 0.0343616
557.091 0.0442614 0.0389605
558.091 0.0630724 0.0570606
558.091 0.0595918 0.0526547
558.091 0.0542608 0.0476425
558.091 0.0487338 0.0431841
558.091 0.0471166 0.0378905
558.091 0.0418369 0.0327793
558.091 0.0380714 0.0253436
558.091 0.0324056 0.0205652
558.091 0.0224117 0.0140071
558.091 0.0193291 0.0113988
558.091 0.0161625 0.0110921
558.091 0.0201456 0.0135065
558.091 0.0236084 0.0183271
558.091 0.0298314 0.0243093
558.091 0.0360976 0.0303507
558.091 0.040469 0.0369405
558.091 0.0474812 0.0441091
558.091 0.0522871 0.0509754
558.091 0.0687318 0.0601961
558.991 0.0708252 0.073279
558.991 0.0634555 0.0659742
558.991 0.0560748 0.0581286
558.991 0.0503998 0.0506994
558.991 0.0427156 0.0427065
558.991 0.0372396 0.034948
558.991 0.0292944 0.0278818
558.991 0.0238979 0.0205775
558.991 0.0175736 0.014227
558.991 0.016873 0.0133332
558.991 0.0197094 0.0177196
558.991 0.03156 0.0269004
558.991 0.0420867 0.0369326
558.991 0.0490514 0.0463374
558.991 0.0581675 0.0558706
558.991 0.0657843 0.065618
559.69 0.0716692 0.0728946
559.69 0.0642152 0.0629727
559.69 0.0544181 0.05232
559.69 0.0387495 0.0406253
559.69 0.028775 0.0299733
559.69 0.0215816 0.0201224
559.69 0.0127196 0.0112813
559.69 0.0137386 0.0106358
559.69 0.0211807 0.0196754
559.69 0.0286834 0.0305394
559.69 0.0373736 0.041638
559.69 0.0466435 0.0528345
559.69 0.0545215 0.0643589
559.69 0.0613742 0.0759774
560.34 0.0566592 0.0594903
560.34 0.049046 0.048394
560.34 0.0404107 0.0376594
560.34 0.0256713 0.0271229
560.34 0.0194358 0.0174297
560.34 0.0129051 0.0097029
560.34 0.013307 0.0101463
560.34 0.0188852 0.0172481
560.34 0.0270766 0.0261227
560.34 0.0333776 0.0351276
560.34 0.0397514 0.0439222
560.34 0.0464126 0.0525779
560.34 0.0538456 0.0613067
560.99 0.0552886 0.0478427
560.99 0.035863 0.033933
560.99 0.0299325 0.0265061
560.99 0.0199844 0.0182317
560.99 0.0138072 0.0126241
560.99 0.00959017 0.00763375
560.99 0.00980204 0.00830782
560.99 0.0133732 0.0121363
560.99 0.0170525 0.0174635
560.99 0.0215812 0.023389
560.99 0.0260885 0.029069
560.99 0.029511 0.0341445
561.54 0.0326437 0.0288165
561.54 0.0209158 0.0165204
561.54 0.018091 0.0127836
561.54 0.0118232 0.00883457
561.54 0.00908239 0.00747988
561.54 0.00897041 0.00753811
561.54 0.0107362 0.00935735
561.54 0.01356 0.0122908
561.54 0.0167139 0.0151158
561.54 0.0196076 0.0184068
562.04 0.0235481 0.0244938
562.04 0.0194527 0.016458
562.04 0.0171807 0.0130687
562.04 0.0131442 0.0104228
562.04 0.00913964 0.0081762
562.04 0.00938901 0.00792984
562.04 0.0110504 0.00892474
562.04 0.0129321 0.010722
562.04 0.0150266 0.0134589
562.04 0.0169496 0.0160723
562.54 0.015777 0.0209111
562.54 0.0147873 0.0134615
562.54 0.0127998 0.0101801
562.54 0.0104599 0.00907751
562.54 0.00923004 0.00820995
562.54 0.00819637 0.00664743
562.54 0.00882789 0.00748187
562.54 0.00988535 0.00819165
562.54 0.0111278 0.00931021
562.54 0.0121985 0.0105456
562.99 0.00988561 0.0187458
562.99 0.0153412 0.00892342
562.99 0.0134482 0.00900255
562.99 0.0123782 0.00698785
562.99 0.0106688 0.00661018
562.99 0.00908686 0.00678477
562.99 0.00914953 0.00739574
562.99 0.00867143 0.00844607
562.99 0.0103567 0.00916306
563.44 0.0109748 0.0112786
563.44 0.0122174 0.00858979
563.44 0.012857 0.00856567
563.44 0.0125158 0.00655024
563.44 0.0144411 0.00644284
563.44 0.0166419 0.00679739
563.44 0.0164915 0.00768887
563.44 0.0181963 0.00827167
563.44 0.0202949 0.00871774
563.89 0.0191279 0.0115757
563.89 0.0172791 0.0089072
563.89 0.0171392 0.00848571
563.89 0.0157905 0.00726295
563.89 0.013446 0.00702444
563.89 0.0132136 0.00768489
563.89 0.0102268 0.00779734
563.89 0.0120847 0.00897072
563.89 0.0153454 0.0165788
564.34 0.0165502 0.0113126
564.34 0.0166856 0.00885164
564.34 0.0164938 0.0081631
564.34 0.0140092 0.0083165
564.34 0.0142451 0.0073017
564.34 0.0136307 0.00740312
564.34 0.0142847 0.00797912
564.34 0.0166231 0.00837904
564.34 0.0172426 0.0163981
564.79 0.0224311 0.0105066
564.79 0.0195417 0.00969515
564.79 0.0173166 0.00950055
564.79 0.0144826 0.00909498
564.79 0.0150937 0.00830053
564.79 0.0149744 0.00882077
564.79 0.0190739 0.0095286
564.79 0.0216062 0.0106009
564.79 0.0231351 0.0176252
565.24 0.0233215 0.00998024
565.24 0.020288 0.0104053
565.24 0.0182264 0.00958736
565.24 0.0157495 0.00917784
565.24 0.0139457 0.00745936
565.24 0.0169239 0.00787448
565.24 0.0195706 0.00821959
565.24 0.0216167 0.0087574
565.24 0.0231201 0.0181125
565.69 0.0233712 0.00964157
565.69 0.0205237 0.0093403
565.69 0.0175311 0.00905143
565.69 0.0155276 0.00742298
565.69 0.0149752 0.00799575
565.69 0.0166841 0.00835391
565.69 0.0199742 0.00929894
565.69 0.0224803 0.0101873
565.69 0.0255142 0.0189114
566.14 0.0213534 0.0103172
566.14 0.0187215 0.0099891
566.14 0.0131196 0.00993888
566.14 0.0128902 0.00746143
566.14 0.014982 0.00732619
566.14 0.0182812 0.00782357
566.14 0.025249 0.00983113
566.14 0.0242224 0.0163372
566.539 0.0233732 0.0117019
566.539 0.0167592 0.0108824
566.539 0.0132384 0.0101096
566.539 0.0105226 0.0073194
566.539 0.0101953 0.00712889
566.539 0.0152751 0.00789997
566.539 0.0181685 0.00893466
566.539 0.0169083 0.0153485
566.939 0.0164066 0.0108555
566.939 0.0138585 0.00977667
566.939 0.0113268 0.00918252
566.939 0.00946466 0.00663723
566.939 0.0107011 0.00692032
566.939 0.0126014 0.00764127
566.939 0.0142267 0.00878441
566.939 0.0160428 0.0101873
567.34 0.0160228 0.0115806
567.34 0.0129749 0.010637
567.34 0.0114732 0.0102574
567.34 0.00964664 0.00722919
567.34 0.0102944 0.00713456
567.34 0.0118693 0.00782598
567.34 0.0126882 0.00891133
567.34 0.0138654 0.0105134
567.74 0.0136705 0.0112681
567.74 0.0139266 0.0109284
567.74 0.0110216 0.00973943
567.74 0.0101726 0.00941645
567.74 0.0104953 0.00766554
567.74 0.0108826 0.00806952
567.74 0.0117163 0.00939056
567.74 0.01354 0.0108951
568.14 0.0121712 0.0118336
568.14 0.0118342 0.011413
568.14 0.0107113 0.0113468
568.14 0.00912151 0.00928341
568.14 0.0105061 0.00922333
568.14 0.0118123 0.00788667
568.14 0.01398 0.00936995
568.14 0.0155847 0.0109688
568.14 0.0151057 0.0196576
568.59 0.0195096 0.0151141
568.59 0.015816 0.0134609
568.59 0.0141499 0.0106594
568.59 0.0146243 0.0100453
568.59 0.0150461 0.00796882
568.59 0.0156463 0.0083921
568.59 0.0125347 0.00951637
568.59 0.0124681 0.0107795
568.99 0.0134613 0.0125187
568.99 0.0137961 0.0120178
568.99 0.0147778 0.00957553
568.99 0.0165265 0.00937548
568.99 0.0189291 0.0113745
568.99 0.0230548 0.0149202
568.99 0.0261882 0.0172252
568.99 0.0306859 0.0202166
569.39 0.0237965 0.0158497
569.39 0.0224524 0.0131982
569.39 0.0193345 0.0134835
569.39 0.0158654 0.0100872
569.39 0.0146419 0.00890142
569.39 0.013184 0.00735275
569.39 0.0135855 0.00869062
569.39 0.0171341 0.0108175
569.79 0.0177493 0.0196042
569.79 0.0199654 0.0109122
569.79 0.0172381 0.0120393
569.79 0.0148894 0.011409
569.79 0.0167434 0.0100195
569.79 0.0186683 0.00834633
569.79 0.0185236 0.0096329
569.79 0.0231953 0.0123152
570.189 0.0246901 0.0129578
570.189 0.0236003 0.0114311
570.189 0.0179484 0.0109315
570.189 0.0144398 0.0116156
570.189 0.0143863 0.00937632
570.189 0.0164868 0.00847515
570.189 0.0224145 0.0114983
570.189 0.0276857 0.0135947
570.59 0.032794 0.0147206
570.59 0.0300258 0.0126643
570.59 0.0245026 0.011429
570.59 0.0200568 0.011888
570.59 0.0179848 0.00882212
570.59 0.0219309 0.00913787
570.59 0.0272604 0.0117905
570.59 0.0381427 0.014722
570.989 0.0372284 0.0206369
570.989 0.0383997 0.0141544
570.989 0.0280623 0.0125372
570.989 0.0243914 0.0120811
570.989 0.0197967 0.00761775
570.989 0.0258133 0.0105413
570.989 0.0303289 0.0134281
570.989 0.0362119 0.0169096
571.39 0.0404026 0.0172712
571.39 0.0359395 0.0143778
571.39 0.0271684 0.0130757
571.39 0.0208536 0.0113183
571.39 0.0186971 0.00900694
571.39 0.0281589 0.0121577
571.39 0.0362331 0.0155632
571.39 0.0464219 0.0195834
571.789 0.0408699 0.0163435
571.789 0.0375427 0.0145136
571.789 0.0276765 0.0130098
571.789 0.0145165 0.0108283
571.789 0.0137272 0.00784067
571.789 0.0225768 0.0111889
571.789 0.0294647 0.0146409
571.789 0.0364876 0.0180732
572.189 0.0286104 0.0157286
572.189 0.02393 0.0148326
572.189 0.0174571 0.0127018
572.189 0.0131447 0.00813959
572.189 0.0147186 0.00897107
572.189 0.0186151 0.0116285
572.189 0.0236511 0.0147019
572.189 0.0239027 0.0174791
572.589 0.0244322 0.0162425
572.589 0.018319 0.0153323
572.589 0.0145254 0.0132849
572.589 0.0131049 0.00888454
572.589 0.0152929 0.00933969
572.589 0.0179875 0.0118716
572.589 0.020591 0.0147172
572.589 0.0220999 0.0177959
572.989 0.0214143 0.0180361
572.989 0.0157229 0.0153251
572.989 0.0144214 0.0137188
572.989 0.0124614 0.00963692
572.989 0.0127421 0.0094978
572.989 0.0143264 0.0108234
572.989 0.0156984 0.0131543
572.989 0.0168633 0.0161108
573.389 0.0177754 0.0186215
573.389 0.0173088 0.0173783
573.389 0.0145107 0.0128075
573.389 0.014316 0.0117698
573.389 0.0147552 0.00884765
573.389 0.0160402 0.0106676
573.389 0.0162314 0.0134491
573.389 0.0174068 0.0163859
573.789 0.019666 0.0185928
573.789 0.0181184 0.0180106
573.789 0.0174669 0.0129017
573.789 0.0161719 0.0111081
573.789 0.0150298 0.00832315
573.789 0.013924 0.00927978
573.789 0.0130844 0.0109503
573.789 0.0124604 0.0128171
573.789 0.011325 0.0151327
574.239 0.0208837 0.0185298
574.239 0.0194565 0.0171549
574.239 0.0173607 0.0120608
574.239 0.0158892 0.0112287
574.239 0.0136586 0.00832515
574.239 0.0129682 0.00924824
574.239 0.0129591 0.0107246
574.239 0.0127483 0.0120933
574.239 0.0137129 0.0126979
574.689 0.0215228 0.0175515
574.689 0.0197154 0.0179315
574.689 0.0179992 0.0117112
574.689 0.0166671 0.0112721
574.689 0.0143501 0.00866214
574.689 0.0145575 0.00869151
574.689 0.0152347 0.0100488
574.689 0.0154267 0.0114378
574.689 0.0162943 0.0127405
575.139 0.0269307 0.0186954
575.139 0.0245143 0.0177837
575.139 0.022256 0.018276
575.139 0.0193937 0.0110583
575.139 0.0196009 0.00873867
575.139 0.017603 0.00913335
575.139 0.0167932 0.0105446
575.139 0.018275 0.0124281
575.139 0.021043 0.0133442
575.639 0.0411218 0.0274481
575.639 0.0361825 0.0261119
575.639 0.0302252 0.0232495
575.639 0.0239982 0.0203994
575.639 0.0191679 0.0114059
575.639 0.0153721 0.00933648
575.639 0.0176093 0.0120192
575.639 0.0225655 0.0164244
575.639 0.0292501 0.0215502
575.639 0.037439 0.0270714
576.139 0.0553084 0.0393505
576.139 0.0475552 0.0345096
576.139 0.0394496 0.0285137
576.139 0.0308191 0.0229452
576.139 0.0249559 0.0126717
576.139 0.0213358 0.0108669
576.139 0.0259998 0.017234
576.139 0.0344548 0.0246281
576.139 0.0433455 0.0331271
576.139 0.0537065 0.0417162
576.139 0.0650062 0.0533294
576.689 0.073112 0.0543018
576.689 0.0625262 0.0436611
576.689 0.0518072 0.0357696
576.689 0.0432462 0.0225328
576.689 0.0302591 0.0118347
576.689 0.0277469 0.0122585
576.689 0.0317712 0.0197184
576.689 0.0403535 0.0294706
576.689 0.0503929 0.0398363
576.689 0.0604689 0.0506231
577.188 0.0769731 0.0576982
577.188 0.0665515 0.0480411
577.188 0.0566515 0.0360473
577.188 0.0458586 0.0276634
577.188 0.0267946 0.011906
577.188 0.0219376 0.011425
577.188 0.0273326 0.018841
577.188 0.0357046 0.0290965
577.188 0.0448499 0.0400456
577.188 0.056129 0.0510271
577.188 0.0660355 0.0639586
577.738 0.0776724 0.0540751
